timestamp,pred,event_cls,x,y
24733,-0.003702371121195258,0,371.0,301.0
1866,0.0011765860157811892,0,489.0,213.0
2000,-0.022559305529305185,0,503.0,25.0
7200,0.0072096682077935625,0,409.0,21.0
5466,0.006987192063702519,0,907.0,285.0
17833,-0.022091231218940743,0,397.0,220.0
9033,0.20463818602709272,0,872.0,210.0
9800,0.00647301604492706,0,850.0,258.0
20666,0.0067459894760947825,0,389.0,242.0
14000,-0.012416766163539816,0,831.0,0.0
9333,-0.049303285243272876,0,781.0,33.0
9666,0.006215113220492008,0,819.0,234.0
19000,0.09542389878281854,0,427.0,424.0
3900,-0.010437455330681522,0,869.0,264.0
20733,-0.009878979197075255,0,825.0,159.0
8666,-0.02868485938005305,0,501.0,239.0
9966,-0.0003728473310146696,0,853.0,142.0
2833,0.01020172360764754,0,668.0,254.0
5700,-0.021954977953300925,0,907.0,261.0
9200,0.05641027692277689,0,463.0,225.0
12433,-0.00274910159721109,0,804.0,233.0
17100,0.0406016821351321,0,1004.0,0.0
5200,0.009161220354555799,0,817.0,161.0
6300,-0.00021656118367557875,0,461.0,314.0
19000,-0.0004758224477173223,0,428.0,254.0
6600,0.004686712565034279,0,631.0,229.0
7800,0.017703552176163873,0,802.0,233.0
4333,-0.0030728255735482657,0,785.0,197.0
6833,0.0007191368344959259,0,881.0,274.0
4400,-0.01333050348542053,0,594.0,166.0
5633,-0.004746878547308819,0,455.0,97.0
18133,0.014157338723751023,0,422.0,13.0
13900,0.004230454455207422,0,889.0,138.0
14966,-0.041841473971377385,0,433.0,17.0
14466,-0.009283163901949498,0,645.0,186.0
22866,0.09007689776074412,0,437.0,376.0
17466,-0.03030828782168027,0,422.0,201.0
15900,-0.007619929777582524,0,493.0,96.0
2166,0.02031889119692687,0,572.0,298.0
18500,-0.0021661025225661046,0,472.0,241.0
17166,0.036541334828666894,0,394.0,373.0
9466,0.07985928101143047,0,431.0,172.0
9900,-0.014690109559929665,0,853.0,288.0
166,-0.021695754518249122,0,629.0,427.0
12666,0.0014300135651946766,0,856.0,330.0
16033,0.04496018044002198,0,450.0,272.0
15200,0.004780652650859418,0,447.0,41.0
4433,0.0006197439836136409,0,896.0,122.0
24666,-0.019087100096482734,0,377.0,306.0
7933,-0.0006785881778441638,0,427.0,192.0
1533,0.10564917916211791,0,561.0,217.0
14533,-0.001096233412003822,0,613.0,199.0
366,0.00351507667431028,0,627.0,427.0
8400,0.0752900339667899,0,548.0,204.0
17833,-0.024464062048994317,0,661.0,216.0
25533,-0.04898280505133701,0,343.0,307.0
15500,0.02182462825068554,0,551.0,42.0
6466,-0.0007602076946442993,0,447.0,303.0
19100,0.01980162719705436,0,744.0,169.0
9566,-0.042876605995545214,0,423.0,178.0
22533,-0.0025670629723991145,0,859.0,174.0
1333,0.01964187717481769,0,633.0,179.0
16233,-0.005610542370969029,0,853.0,77.0
12200,0.0019453543511928073,0,736.0,207.0
12866,0.015273172566973525,0,871.0,313.0
15800,-0.002244042283557013,0,642.0,168.0
25400,0.01934537103797479,0,336.0,310.0
2133,-0.0038507250542714755,0,563.0,260.0
22833,0.06571258079859477,0,438.0,379.0
9633,-0.00308691330442723,0,735.0,290.0
21600,-0.011986286253665712,0,921.0,284.0
15433,-0.008773448842532616,0,438.0,189.0
11866,0.007021589931989314,0,631.0,187.0
2700,0.015213581095320727,0,678.0,151.0
22366,-0.004205975899003733,0,818.0,260.0
8800,-0.003063487351794514,0,879.0,115.0
5200,0.01531731487645499,0,891.0,135.0
16533,-0.0033279264413142995,0,560.0,180.0
20700,0.05914768994678632,0,750.0,12.0
14800,-0.0014602699744170056,0,517.0,285.0
9333,-0.008624183224259174,0,737.0,232.0
16666,0.03597850056564916,0,731.0,195.0
7566,0.005649204685070075,0,663.0,256.0
5433,0.013662363161892344,0,909.0,271.0
4000,-0.006838031077119555,0,621.0,223.0
23500,-0.0008414130513469398,0,961.0,40.0
2866,-0.004310787704829511,0,387.0,328.0
7000,0.04934086618359912,0,804.0,352.0
17133,0.014058299389311968,0,1004.0,17.0
8766,0.0067694668235068756,0,831.0,182.0
866,0.04051772491926503,0,622.0,426.0
3200,-0.05055253524212755,0,718.0,164.0
10600,-0.003817959196667886,0,530.0,234.0
18800,-0.00252070938796789,0,583.0,217.0
22900,-0.03587220476982633,0,438.0,377.0
5300,-0.009846779674236639,0,869.0,177.0
25633,0.0008194001634148629,0,344.0,307.0
20766,0.011735299848755043,0,383.0,275.0
20133,0.0014844562797338146,0,680.0,232.0
22633,-0.0005837249274005529,0,878.0,84.0
4666,0.007492055881863746,0,505.0,38.0
6400,0.038993710492562283,0,459.0,367.0
2433,0.008010911606938675,0,681.0,219.0
17200,-0.01714235309551948,0,428.0,219.0
16266,0.0033991272971121145,0,441.0,210.0
5066,-0.0015958928429212205,0,883.0,197.0
1900,0.01428917881255165,0,697.0,329.0
21900,-0.09088789389877339,0,465.0,41.0
2500,-0.014586878146959581,0,650.0,244.0
7100,-0.006201101160540956,0,643.0,222.0
19733,-0.02226183692220174,0,520.0,382.0
15600,-0.008234751415642116,0,440.0,183.0
23700,-0.04110619696256068,0,344.0,702.0
17666,-0.04266537026919082,0,813.0,262.0
21133,0.0027267927326384833,0,540.0,183.0
9000,0.012650865012584722,0,834.0,250.0
24600,0.08511481971606344,0,380.0,310.0
10000,-0.09372343646989689,0,633.0,208.0
933,0.02406402732016988,0,621.0,426.0
6666,0.533294672480164,0,628.0,248.0
9000,-0.06834639113184304,0,663.0,179.0
15366,-0.00736506479620469,0,542.0,176.0
3000,-0.03512193191410107,0,783.0,132.0
14100,0.0013267414456513138,0,399.0,239.0
1300,0.026178742684914325,0,610.0,401.0
300,0.12122814384275077,0,628.0,429.0
17433,0.005115432818718957,0,417.0,243.0
16366,0.04885997296107625,0,621.0,177.0
16733,0.00655075137405442,0,432.0,263.0
19066,-0.011468708100054403,0,423.0,273.0
8900,0.007162595965974461,0,463.0,197.0
23633,0.001929172410418234,0,963.0,116.0
2900,-0.045987618546116105,0,697.0,128.0
14366,-0.004024912375952927,0,933.0,85.0
17000,-0.013401603357406922,0,424.0,288.0
5400,-0.002337749019475588,0,896.0,129.0
9400,-0.005350467182966945,0,491.0,252.0
15566,0.04378388472071448,0,539.0,220.0
13533,0.032667361348039325,0,406.0,180.0
14200,-0.1026218323132978,0,921.0,72.0
21866,0.0012343560216334648,0,683.0,187.0
13666,0.035933399503193963,0,853.0,250.0
2400,-0.00898704654350091,0,629.0,331.0
3066,-0.007676239670373564,0,667.0,249.0
9466,-0.003816339601915242,0,491.0,252.0
3233,-0.0014030506233821405,0,668.0,247.0
8066,-0.01794223662421468,0,776.0,245.0
3300,-0.01818444079334114,0,498.0,27.0
24066,0.09893563622100232,0,338.0,703.0
1200,-0.01882042942277895,0,614.0,192.0
7300,0.01673299088833513,0,801.0,212.0
22466,0.07387376593851475,0,437.0,454.0
5266,0.01382555205073338,0,893.0,127.0
2600,-0.030193457774897348,0,667.0,182.0
19633,-0.02717017678607614,0,785.0,225.0
6600,-0.001874457034893362,0,821.0,199.0
5766,-0.016045247183120503,0,459.0,122.0
19033,-0.01396935665801402,0,740.0,163.0
5400,-0.04085108341720789,0,644.0,204.0
23500,-0.005350467182966945,0,347.0,701.0
15966,-0.05994314347937091,0,452.0,256.0
2200,0.022776124495700656,0,665.0,259.0
11533,0.012151748405313356,0,973.0,293.0
5933,-0.004961204900976068,0,697.0,313.0
22400,0.008982715591357437,0,431.0,290.0
13700,0.01791552327532403,0,401.0,181.0
10100,-0.009693291260639336,0,382.0,276.0
933,0.012702126599291153,0,565.0,221.0
9033,0.01837966847610878,0,675.0,180.0
10933,-0.0283900523860231,0,915.0,213.0
16833,0.007226980107901959,0,430.0,300.0
16933,0.018949732089940496,0,444.0,287.0
14000,-0.015398072293071108,0,411.0,209.0
3733,-0.017085763528257747,0,835.0,207.0
13500,-0.014642100837456096,0,467.0,227.0
14700,-0.030048370431440152,0,417.0,58.0
7566,0.0012253867786266581,0,412.0,109.0
11800,-0.06840249368992424,0,729.0,216.0
22033,0.42065178173959883,0,433.0,248.0
18900,0.01595644690197351,0,445.0,340.0
12733,0.0892554121069205,0,866.0,363.0
6133,-0.020581208437492338,0,889.0,226.0
7066,0.01289275844408444,0,640.0,218.0
733,0.011997283572209527,0,626.0,427.0
20433,0.008518382313030204,0,757.0,159.0
14333,-0.13024099796181954,0,378.0,336.0
1600,-0.01744093041148942,0,566.0,321.0
21666,-0.008136499634685435,0,592.0,230.0
17666,-0.04266537026919082,0,813.0,262.0
4333,0.0030733225790125496,0,876.0,188.0
13100,0.001408072626993384,0,436.0,264.0
14333,0.040399863376027356,0,709.0,174.0
4600,-0.0029356626979199496,0,517.0,82.0
12366,-0.0024192728709884204,0,790.0,215.0
6433,-0.10007989764026226,0,890.0,303.0
10500,-0.01586236730662227,0,691.0,129.0
21433,0.006962811478180286,0,429.0,19.0
6933,0.011909598241529817,0,853.0,295.0
4966,0.0052404284570441995,0,569.0,226.0
5500,-0.01625542375591238,0,897.0,141.0
7000,-0.014612191298564725,0,790.0,196.0
11833,-0.01814007984707966,0,602.0,231.0
22300,-0.012978438768712408,0,491.0,260.0
3100,0.012769705139496212,0,423.0,242.0
6933,-0.0037105655524739545,0,808.0,321.0
10533,-0.004228272542249334,0,706.0,114.0
9866,-0.0105607259148508,0,689.0,324.0
19800,-0.16648028578414176,0,519.0,389.0
21700,-0.004383335754524875,0,610.0,220.0
14833,-0.04754975740489098,0,427.0,27.0
25566,-0.00901996326097132,0,343.0,307.0
14633,0.008014647351394455,0,937.0,178.0
10933,0.02306730472451496,0,437.0,246.0
10366,0.020340604680428975,0,394.0,213.0
11600,-0.07419715289731965,0,980.0,341.0
20166,-0.005350467182966945,0,522.0,389.0
12033,-0.011349147458380338,0,587.0,162.0
20733,-0.1752872633197019,0,751.0,28.0
4433,-0.010674125124519707,0,876.0,203.0
12500,-0.0022006399383315833,0,821.0,258.0
17233,0.008545456684102393,0,429.0,210.0
8000,0.006466274163218766,0,800.0,293.0
6800,-0.0014033983842807185,0,879.0,255.0
20166,-0.032176886311944486,0,423.0,211.0
8533,-0.006911211990590527,0,543.0,226.0
8433,0.01845977918287428,0,439.0,236.0
11133,-0.006627144502014404,0,825.0,264.0
17400,0.003559001587797206,0,1008.0,208.0
17966,0.022745870175876037,0,425.0,202.0
1433,0.01855345574897399,0,603.0,380.0
13033,-0.002349060947438808,0,440.0,238.0
16200,0.16326692924932618,0,698.0,218.0
19133,-0.012367987437890027,0,526.0,258.0
21433,0.004347416776092405,0,738.0,90.0
4366,0.007553801769382251,0,595.0,139.0
17600,-0.0044430576599993055,0,422.0,220.0
3600,-0.0008004249443014366,0,692.0,203.0
5933,0.04928441137165168,0,861.0,212.0
3166,0.013870396890531211,0,852.0,89.0
3833,-0.020047165035415815,0,844.0,198.0
8900,0.0021911886867215236,0,499.0,248.0
5300,0.020999477659752963,0,625.0,200.0
12466,-0.014422688797256722,0,812.0,245.0
10866,0.052125097394739583,0,407.0,290.0
9100,0.007618347575614637,0,689.0,186.0
18133,-0.10322538668071723,0,401.0,180.0
10666,0.004762159969623758,0,913.0,76.0
16100,7.544758126687423e-05,0,448.0,245.0
5233,-0.025184574121938086,0,891.0,129.0
21166,0.007193184101361161,0,531.0,196.0
25100,0.056026396359430575,0,340.0,313.0
19566,0.16378138253462532,0,516.0,392.0
1700,0.09957580755186685,0,569.0,212.0
16800,-0.013139761902644986,0,613.0,153.0
11100,-0.1273024578532982,0,881.0,302.0
8966,-0.00255214393878056,0,834.0,237.0
8600,-0.008112973330893114,0,823.0,168.0
766,-0.01107962273415275,0,728.0,250.0
19100,-0.0009946204549334259,0,419.0,289.0
8200,0.007017019482638609,0,511.0,163.0
18866,0.007935763474869573,0,732.0,169.0
12366,-0.014716395274173233,0,776.0,250.0
14733,0.007096543245274811,0,938.0,232.0
17866,0.0028989811889655326,0,637.0,210.0
19433,-0.0011650647966612304,0,418.0,173.0
5133,0.01333648596074033,0,882.0,185.0
21433,0.05717074009402584,0,444.0,329.0
3800,0.0011170236993359173,0,642.0,203.0
666,-0.01855257239656405,0,721.0,222.0
19433,0.02194859650235681,0,516.0,85.0
9833,-0.0018659886464020836,0,850.0,264.0
23633,0.027728407282689826,0,428.0,388.0
24500,-0.03162336567139534,0,391.0,299.0
15000,-0.007557913345419998,0,435.0,18.0
866,-0.014227581820131618,0,733.0,291.0
13166,0.0033278812222897747,0,866.0,228.0
17166,0.00947922582209243,0,469.0,171.0
24333,0.051188044723083526,0,430.0,249.0
19100,0.012090263049580108,0,529.0,250.0
2200,-0.02132410424895803,0,438.0,221.0
5833,-0.04442815558467761,0,704.0,317.0
19500,0.23965855014984916,0,760.0,279.0
5833,0.03533246641826798,0,893.0,277.0
5633,-0.002850277381323485,0,684.0,244.0
5433,0.003175311439784445,0,867.0,192.0
14033,-0.0023261638480225333,0,907.0,93.0
13100,0.007306540483708157,0,868.0,213.0
22700,0.01260131400789144,0,892.0,40.0
6800,0.02050979333849018,0,631.0,225.0
16400,0.02721835094235775,0,435.0,199.0
19700,-0.01292572661366409,0,418.0,169.0
14500,-0.019699353880122117,0,400.0,162.0
8300,0.08135172396899892,0,428.0,330.0
15566,-0.003995667623144072,0,511.0,152.0
11466,-0.02240543792985039,0,963.0,246.0
12566,0.006028697121230331,0,834.0,282.0
4666,-0.0011979818142239251,0,904.0,200.0
17766,-0.021222915473655957,0,395.0,240.0
5033,0.01627571477483225,0,826.0,422.0
5733,0.004374696993326654,0,895.0,223.0
13866,-0.028633466838054122,0,848.0,173.0
4600,0.017018824513229114,0,830.0,204.0
2400,-0.0005362851333313712,0,667.0,260.0
20266,-0.0132844497873148,0,847.0,257.0
16100,-0.010548651710823753,0,694.0,198.0
11833,-0.11920920850445293,0,615.0,206.0
11766,-0.00013760763785708452,0,760.0,233.0
15266,-0.012610981546501532,0,475.0,73.0
13866,-0.002131034600984627,0,400.0,216.0
3633,-0.0018036190628782922,0,691.0,212.0
18433,-0.1214775379961045,0,446.0,226.0
23600,-0.0037590317835097253,0,347.0,701.0
22266,0.05777602566828022,0,428.0,283.0
14033,-0.00409884294855134,0,407.0,218.0
1566,0.008663850641013271,0,583.0,351.0
5600,-0.010281296551696517,0,863.0,238.0
5100,0.006062604709219821,0,885.0,156.0
21666,-0.007301117273958213,0,445.0,7.0
12333,-0.007877606560513062,0,779.0,206.0
10466,0.019447462229583767,0,396.0,211.0
866,0.018768442569267463,0,612.0,212.0
16766,-0.0014059376552479352,0,430.0,275.0
21500,0.002979789074877559,0,433.0,13.0
11266,-0.018769038161462137,0,708.0,212.0
13866,0.007645090553356548,0,883.0,156.0
5833,0.03533246641826798,0,893.0,277.0
19966,0.00035090943017079823,0,423.0,226.0
2866,0.0031555536122369054,0,669.0,254.0
20066,-0.006422975184370183,0,833.0,202.0
17833,0.00406076517133569,0,425.0,289.0
17200,-0.001126873653482685,0,1005.0,56.0
19500,-0.058635782189959906,0,543.0,11.0
14166,-0.030784311472964787,0,411.0,115.0
4700,0.04126496950815556,0,885.0,225.0
15766,-0.02333279301386415,0,496.0,99.0
14200,0.010223589341912365,0,413.0,88.0
8966,-0.036832058012170044,0,882.0,187.0
14533,0.000937007410362678,0,937.0,134.0
12733,-0.007636713956146957,0,840.0,212.0
12633,-0.005981615608046664,0,828.0,239.0
16033,0.010686693330483665,0,685.0,187.0
17333,0.004456572660179348,0,434.0,211.0
19700,-0.03336944502793682,0,797.0,204.0
10166,0.028728610225562168,0,881.0,51.0
19300,0.012022468907911033,0,434.0,304.0
11433,0.008045635059829637,0,636.0,201.0
15700,-0.0044620611541514865,0,611.0,177.0
2300,0.024901314346978565,0,426.0,225.0
20533,-0.02456744725292903,0,863.0,349.0
20633,-0.004266837961199421,0,805.0,150.0
10400,-0.003607238347217323,0,397.0,212.0
6400,-0.03711389025392864,0,827.0,172.0
5633,-0.0058029657662890255,0,896.0,180.0
24266,-0.005350467182966945,0,339.0,702.0
7600,0.006609983290563393,0,677.0,214.0
4766,-0.011874792860504746,0,852.0,241.0
5933,-0.0020861181052523325,0,756.0,66.0
1933,-0.0009152003847986423,0,692.0,214.0
10366,0.01995090798746657,0,898.0,24.0
8133,-0.021872626251131178,0,821.0,181.0
19933,0.00828931374259756,0,423.0,217.0
21966,0.01739002703676723,0,719.0,185.0
4066,-0.01561983787401977,0,870.0,117.0
10533,0.0031244063923636656,0,399.0,213.0
13466,0.02640188507963359,0,469.0,241.0
8466,-0.0011321545603327765,0,545.0,215.0
25600,-0.010912651793788308,0,343.0,307.0
17833,-0.024464062048994317,0,661.0,216.0
6000,-0.004074978993917955,0,853.0,188.0
16666,0.009122352230954811,0,704.0,253.0
13433,-0.005635295427552256,0,867.0,252.0
11166,-0.07133154993374313,0,785.0,247.0
18633,0.08017350465174455,0,464.0,213.0
22500,-0.013290546085836796,0,845.0,208.0
3100,0.000903768185481546,0,788.0,134.0
20266,-0.005350467182966945,0,522.0,389.0
6866,0.0010206444451152374,0,812.0,291.0
19600,0.03324714700705411,0,419.0,162.0
3400,-0.0013145509263257082,0,840.0,175.0
24033,-0.028573574121296907,0,539.0,193.0
17766,0.009721618149861999,0,424.0,265.0
24000,-0.03118570749131888,0,560.0,190.0
700,0.04211538750672339,0,572.0,202.0
19333,-0.0009334974923097539,0,420.0,200.0
24000,0.007532702718857309,0,341.0,702.0
20766,-0.025601609916869772,0,884.0,257.0
24966,-0.022852020631293657,0,356.0,308.0
20366,-0.005350467182966945,0,522.0,389.0
8966,-0.03275799396025969,0,499.0,248.0
17600,-0.02559159246617493,0,399.0,307.0
9966,-0.0003728473310146696,0,853.0,142.0
266,-0.02351769171870266,0,628.0,428.0
6766,-0.0014898283724773531,0,520.0,63.0
15400,0.01584818318120007,0,438.0,193.0
10533,0.003943328694012205,0,908.0,39.0
20266,-0.0006468335667341174,0,412.0,195.0
15466,-7.789358485971176e-05,0,522.0,226.0
11033,-0.014457034808981195,0,914.0,274.0
2833,-0.0005725927787887941,0,774.0,154.0
2733,0.03622376499412433,0,668.0,255.0
3633,0.008865855865844485,0,662.0,223.0
2566,0.025651290134567073,0,663.0,197.0
13700,0.008537886428953478,0,863.0,209.0
10400,-0.015756837897882292,0,901.0,24.0
2966,-0.009285938305920727,0,702.0,130.0
6166,0.009035314629694369,0,839.0,170.0
833,-0.02612640310556924,0,618.0,207.0
10233,0.009017929591784879,0,887.0,38.0
25566,-0.00901996326097132,0,343.0,307.0
15033,-0.07004707968052892,0,446.0,370.0
16466,-0.008326868710785251,0,435.0,201.0
8600,-0.03682315415435622,0,872.0,75.0
20966,-0.01071386052842338,0,613.0,120.0
15033,-0.03065309812519257,0,437.0,19.0
3666,0.004616408949715767,0,689.0,222.0
6033,0.008295368321509677,0,462.0,195.0
6600,-0.0145390763247768,0,839.0,27.0
5800,-0.004465098109630139,0,898.0,242.0
5266,0.09885517405519417,0,870.0,175.0
8733,-0.010139950858611302,0,501.0,239.0
10700,-0.011110128068287484,0,779.0,53.0
13566,0.00444800289846442,0,855.0,220.0
2766,0.042461774250441064,0,677.0,91.0
13933,0.025060020673046635,0,894.0,124.0
6066,-0.0027651774609623314,0,844.0,175.0
3100,0.01562004607064088,0,846.0,49.0
20100,0.02977166117941843,0,421.0,225.0
15466,0.0013718730672034884,0,438.0,186.0
23966,-0.014289375723910092,0,341.0,702.0
5300,0.01058166115925302,0,816.0,81.0
4133,-0.007378469290070799,0,736.0,247.0
6633,-1.2665300645642308e-05,0,425.0,124.0
14866,0.004096402062348292,0,496.0,314.0
9733,-0.005350467182966945,0,490.0,253.0
1500,0.023844910706721012,0,563.0,221.0
21066,0.010175065697136054,0,905.0,240.0
7866,0.0019696210731497965,0,422.0,175.0
21833,-0.005116090927703709,0,670.0,190.0
16800,-0.0060681342816080175,0,478.0,234.0
9900,0.007256114201017627,0,673.0,296.0
6333,-0.04734138354992523,0,651.0,200.0
500,-0.02602536749110884,0,628.0,426.0
17100,0.09685566295603254,0,405.0,367.0
7000,0.04934086618359912,0,804.0,352.0
17133,-0.0363999168957323,0,814.0,141.0
13800,0.007664943928282486,0,432.0,185.0
5066,-0.0002047259083713393,0,901.0,177.0
2233,-0.010640362559008243,0,668.0,73.0
2533,-0.013950932866194088,0,667.0,259.0
22766,0.06938182724493513,0,904.0,3.0
5066,0.18446030168729793,0,569.0,248.0
6366,0.006753383080779274,0,459.0,351.0
4666,-0.003193482076573495,0,879.0,240.0
13400,0.0111483089727612,0,862.0,194.0
17266,0.010709999980333507,0,417.0,169.0
4866,0.0007677579567830217,0,862.0,273.0
4833,0.003323341219572784,0,568.0,206.0
25200,-0.02497481251324496,0,336.0,310.0
2533,0.05475776379831354,0,745.0,336.0
19866,0.012771574764022464,0,812.0,186.0
5866,-0.06799766605892077,0,883.0,278.0
9300,-0.015655688686750047,0,837.0,168.0
3166,0.015587925588557927,0,715.0,159.0
21233,-0.021852089310208878,0,908.0,267.0
25500,-0.03255651749363864,0,343.0,307.0
4633,0.002900133151727269,0,768.0,194.0
15166,-0.00025446189747008185,0,583.0,66.0
12000,0.006662103840050337,0,678.0,182.0
6366,0.02121631097589083,0,650.0,201.0
833,-0.0056633096880746026,0,732.0,277.0
9666,-0.005065239233410068,0,740.0,283.0
6100,-0.05230050759128457,0,843.0,172.0
9566,0.005597624676151547,0,490.0,253.0
8900,0.016409946246100038,0,635.0,185.0
1233,0.1476882826576612,0,561.0,312.0
12833,0.013325575216569852,0,872.0,336.0
15733,0.04810834027361516,0,622.0,172.0
7566,0.015226373741862087,0,800.0,194.0
17800,0.02005807910205104,0,681.0,219.0
17166,0.02186203363011585,0,816.0,140.0
5400,0.008144178035750183,0,811.0,30.0
1933,0.0005980333256216941,0,581.0,251.0
10900,0.021625482697687992,0,405.0,300.0
19166,-0.000158609856697578,0,523.0,265.0
933,-0.1334158895174966,0,735.0,318.0
11400,-0.1554543858132179,0,645.0,201.0
22066,0.032575313287182606,0,434.0,250.0
22466,-0.04594496852748542,0,843.0,253.0
20466,-0.030678642876232898,0,766.0,155.0
8366,0.0678063940697527,0,548.0,197.0
11533,-0.001775991285027534,0,610.0,207.0
11233,0.01236046655372125,0,728.0,221.0
10566,-0.0005880929657503531,0,910.0,46.0
2433,0.016620862576258,0,418.0,220.0
11300,-0.007684664479050363,0,685.0,206.0
5666,0.000961484697934667,0,895.0,196.0
10066,-0.011576550531087304,0,868.0,89.0
15666,-0.025128545785973233,0,440.0,189.0
5233,0.005974000811690083,0,815.0,130.0
8366,-0.016730011315553073,0,432.0,276.0
12800,-0.00470828145067359,0,454.0,170.0
12166,-0.020039642042145145,0,726.0,200.0
17000,0.011732879791542528,0,429.0,316.0
18266,-0.05819255655008693,0,402.0,198.0
5600,0.000391989807802251,0,897.0,170.0
1433,0.0023923950605765354,0,563.0,237.0
300,-0.01471338043692616,0,685.0,193.0
3666,0.004616408949715767,0,689.0,222.0
12600,-0.00622100950418103,0,840.0,296.0
19000,0.01626039527187323,0,736.0,161.0
18866,0.0005290672044906408,0,441.0,225.0
4133,-0.01613653628676659,0,877.0,108.0
500,-0.01399109642841434,0,708.0,194.0
166,-0.00521964316620116,0,668.0,251.0
14200,0.004874563749687699,0,391.0,276.0
7700,-0.0009305334463842185,0,554.0,17.0
24200,-0.005069800903683808,0,467.0,218.0
21333,0.0051731332848906075,0,475.0,274.0
13833,0.003610520213991053,0,878.0,174.0
14733,0.007096543245274811,0,938.0,232.0
3333,0.0020533070504677453,0,831.0,161.0
20700,0.004060531517619537,0,388.0,254.0
1600,-0.04709565731955068,0,675.0,252.0
7766,0.0069348429421682845,0,802.0,225.0
5800,0.01963874623876949,0,700.0,304.0
16133,-0.009360180396955853,0,830.0,38.0
2400,0.16777836427832504,0,732.0,287.0
13033,-0.0015753916902980225,0,868.0,231.0
13833,0.003610520213991053,0,878.0,174.0
11666,-0.019911347670474866,0,916.0,332.0
5000,0.001718001735045216,0,878.0,197.0
16166,-0.005552397184739433,0,838.0,48.0
21500,0.002381968908211851,0,916.0,278.0
13366,-0.010054899260615646,0,852.0,217.0
13833,-0.01643956397227664,0,429.0,186.0
19733,-0.04270613733653661,0,589.0,181.0
9600,0.0029363869453518654,0,746.0,244.0
22666,0.006803385906134385,0,444.0,350.0
22600,-0.00030600052367318886,0,872.0,109.0
10466,0.023509786850716252,0,546.0,207.0
8233,-0.02095577397017445,0,839.0,130.0
22300,0.0038466561540160815,0,429.0,285.0
8866,0.014382559417527585,0,834.0,204.0
25166,0.021903645804466854,0,337.0,311.0
333,-0.020538415484496753,0,687.0,193.0
433,0.023084146858203425,0,628.0,428.0
11566,-0.009160220240587047,0,603.0,212.0
20400,0.07498702376587413,0,404.0,191.0
17233,-0.0013238926842655263,0,1006.0,81.0
1966,0.015339588342517696,0,693.0,213.0
4333,-0.0030728255735482657,0,785.0,197.0
4200,0.017536461412032578,0,875.0,188.0
5566,0.017074892197851688,0,898.0,158.0
4866,0.0007677579567830217,0,862.0,273.0
19900,0.013720552786208207,0,816.0,184.0
12200,-0.018947831268121718,0,740.0,185.0
13766,0.004292129970383696,0,837.0,18.0
13433,-0.0012052528869054835,0,411.0,191.0
19466,-0.007420731306795214,0,398.0,204.0
25233,-0.04191482957326331,0,335.0,311.0
2733,0.010017875674761756,0,678.0,146.0
13000,-0.015645813210198645,0,564.0,209.0
4666,-0.017004621594139624,0,840.0,218.0
5200,-0.006775995416061442,0,904.0,197.0
2600,-0.01796494830060491,0,682.0,246.0
21633,0.009979192579779417,0,923.0,289.0
3200,-0.05055253524212755,0,718.0,164.0
10966,-0.01588215187437969,0,495.0,204.0
17700,-0.047745982780333485,0,829.0,2.0
21600,0.00492308849446188,0,675.0,12.0
5566,0.017074892197851688,0,898.0,158.0
1700,0.019224936680840243,0,531.0,263.0
23000,-0.000598859229787807,0,360.0,682.0
3833,-0.0024339916721956567,0,680.0,286.0
9300,-0.004985155432619792,0,843.0,235.0
9933,0.015602340948412285,0,646.0,209.0
24666,-0.019087100096482734,0,377.0,306.0
8766,-0.004748737452300089,0,585.0,211.0
10533,-0.0033041478537855218,0,537.0,220.0
4933,0.0625661309688304,0,894.0,173.0
766,-0.03887727594436152,0,626.0,205.0
15500,-0.016176299501087454,0,440.0,182.0
7066,-0.012002865594718193,0,799.0,314.0
7900,0.0016808230494508303,0,425.0,181.0
17500,0.03199196278331412,0,420.0,203.0
13866,-0.02031241051408561,0,427.0,189.0
7933,0.02381419681752156,0,800.0,274.0
6666,-0.002993854791183359,0,873.0,180.0
3500,-0.007496098350555203,0,697.0,181.0
2766,-0.003964516530039042,0,669.0,254.0
14300,-0.00024107103101017602,0,929.0,75.0
7433,-0.010009993402027684,0,602.0,5.0
18333,-0.09815731849169096,0,498.0,270.0
14733,0.006953919293682442,0,539.0,259.0
10133,0.011137213329538154,0,612.0,219.0
7600,-0.01772859174773167,0,413.0,121.0
8700,-0.004453010032816285,0,876.0,89.0
2366,-0.006703004889199615,0,686.0,215.0
5800,-0.005151635229902696,0,460.0,129.0
18433,-0.024924316396608415,0,479.0,254.0
5666,0.002855926761691774,0,686.0,253.0
20900,-0.027766958486128646,0,378.0,337.0
10100,-0.004913312246378143,0,871.0,73.0
17733,-0.010123650920224159,0,395.0,254.0
3166,0.015587925588557927,0,715.0,159.0
3333,-0.16157535325997963,0,506.0,6.0
14900,0.0336366935499669,0,428.0,19.0
8566,0.276753817664787,0,819.0,168.0
14233,0.059622947429332385,0,924.0,71.0
24300,-0.0041930894956863085,0,435.0,241.0
15733,0.006327783652549712,0,499.0,102.0
21166,0.0014835468148305386,0,894.0,316.0
21400,0.012074908942243112,0,753.0,112.0
20866,-0.024303688026236392,0,671.0,89.0
22333,0.07965352504425055,0,480.0,305.0
20666,-0.13816941363766666,0,748.0,0.0
